year	state	office	dist	type	nextup	party	party_formal	name_snyder	inc	candidatevotes	totalvotes	won	runoff
2006.0	"CA"	"H"	19.0	"G"	2008.0	"R"	"R"	"RADANOVICH, GEORGE P."	1.0	110246.0	181994.0	1.0	
2006.0	"CA"	"H"	21.0	"G"	2008.0	"R"	"R"	"NUNES, DEVIN GERALD"	1.0	95214.0	142661.0	1.0	
2006.0	"CA"	"H"	22.0	"G"	2008.0	"R"	"R"	"MCCARTHY, KEVIN"	0.0	133278.0	188504.0	1.0	
2006.0	"CA"	"H"	23.0	"G"	2008.0	"R"	"R"	"TOGNAZZINI, VICTOR D."	0.0	61272.0	175933.0	0.0	
2006.0	"CA"	"H"	24.0	"G"	2008.0	"R"	"R"	"GALLEGLY, ELTON WILLIAM"	1.0	129812.0	209273.0	1.0	
2006.0	"CA"	"H"	25.0	"G"	2008.0	"R"	"R"	"MCKEON, HOWARD P. (BUCK)"	1.0	93987.0	156773.0	1.0	
2006.0	"CA"	"H"	26.0	"G"	2008.0	"R"	"R"	"DREIER, DAVID T."	1.0	102028.0	179144.0	1.0	
2006.0	"CA"	"H"	27.0	"G"	2008.0	"R"	"R"	"HANKWITZ, PETER CHRISTOPHER"	0.0	42074.0	134724.0	0.0	
2006.0	"CA"	"H"	28.0	"G"	2008.0	"R"	"R"	"KESSELMAN, STANLEY KIMMEL"	0.0	20629.0	108042.0	0.0	
2006.0	"CA"	"H"	29.0	"G"	2008.0	"R"	"R"	"BODELL, WILLIAM J."	0.0	39321.0	143389.0	0.0	
2006.0	"CA"	"H"	30.0	"G"	2008.0	"R"	"R"	"JONES, DAVID NELSON"	0.0	55904.0	211734.0	0.0	
2006.0	"CA"	"H"	34.0	"G"	2008.0	"R"	"R"	"MILLER, WAYNE"	0.0	17359.0	74818.0	0.0	
2006.0	"CA"	"H"	36.0	"G"	2008.0	"R"	"R"	"GIBSON, BRIAN"	0.0	53068.0	166153.0	0.0	
2006.0	"CA"	"H"	38.0	"G"	2008.0	"R"	"R"	"STREET, SIDNEY W."	0.0	24620.0	99801.0	0.0	
2006.0	"CA"	"H"	39.0	"G"	2008.0	"R"	"R"	"ANDION, JAMES LEE"	0.0	37384.0	109533.0	0.0	
2006.0	"CA"	"H"	40.0	"G"	2008.0	"R"	"R"	"ROYCE, EDWARD R. (ED)"	1.0	100995.0	151289.0	1.0	
2006.0	"CA"	"H"	41.0	"G"	2008.0	"R"	"R"	"LEWIS, JERRY"	1.0	109761.0	163996.0	1.0	
2006.0	"CA"	"H"	42.0	"G"	2008.0	"R"	"R"	"MILLER, GARY G."	1.0	129720.0	129720.0	1.0	
2006.0	"CA"	"H"	43.0	"G"	2008.0	"R"	"R"	"FOLKENS, SCOTT LLOYD"	0.0	29069.0	81860.0	0.0	
2006.0	"CA"	"H"	44.0	"G"	2008.0	"R"	"R"	"CALVERT, KENNETH STANTON (KEN)"	1.0	89555.0	149316.0	1.0	
2006.0	"CA"	"H"	45.0	"G"	2008.0	"R"	"R"	"MACK, MARY BONO"	1.0	99638.0	164251.0	1.0	
2006.0	"CA"	"H"	46.0	"G"	2008.0	"R"	"R"	"ROHRABACHER, DANA TYRONE"	1.0	116176.0	195052.0	1.0	
2006.0	"CA"	"H"	47.0	"G"	2008.0	"R"	"R"	"NGUYEN, TAN D."	0.0	28485.0	75619.0	0.0	
2006.0	"CA"	"H"	48.0	"G"	2008.0	"R"	"R"	"CAMPBELL, JOHN B.T., III"	2.0	120130.0	200527.0	1.0	
2006.0	"CA"	"H"	49.0	"G"	2008.0	"R"	"R"	"ISSA, DARRELL EDWARD"	1.0	98831.0	156137.0	1.0	
2006.0	"CA"	"H"	50.0	"G"	2008.0	"R"	"R"	"BILBRAY, BRIAN PHILLIP"	2.0	118018.0	222102.0	1.0	
2006.0	"CA"	"H"	50.0	"S"	2006.0	"R"	"R"	"BILBRAY, BRIAN PHILLIP"	0.0	78341.0	158033.0	1.0	
2006.0	"CA"	"H"	51.0	"G"	2008.0	"R"	"R"	"MILES, BLAKE LINDEN"	0.0	34931.0	115835.0	0.0	
2006.0	"CA"	"H"	52.0	"G"	2008.0	"R"	"R"	"HUNTER, DUNCAN LEE"	1.0	123696.0	191369.0	1.0	
2006.0	"CA"	"H"	53.0	"G"	2008.0	"R"	"R"	"WOODRUM, JOHN ALLEN (WOODY)"	0.0	43312.0	144387.0	0.0	
2006.0	"CA"	"G"		"G"	2010.0	"D"	"D"	"ANGELIDES, PHIL"	0.0	3376732.0	8679048.0	0.0	
2006.0	"CA"	"G"		"G"	2010.0	"Grn"	"Grn"	"CAMEJO, PETER MIGUEL"	0.0	205995.0	8679048.0	0.0	
2006.0	"CA"	"G"		"G"	2010.0	"Lbt"	"Lbt"	"OLIVIER, ART"	0.0	114329.0	8679048.0	0.0	
2006.0	"CA"	"G"		"G"	2010.0	"Other"	"P&F"	"JORDAN, JANICE ELLEN"	0.0	69934.0	8679048.0	0.0	
2006.0	"CA"	"G"		"G"	2010.0	"Other"	"Amer Indep"	"NOONAN, EDWARD C."	0.0	61901.0	8679048.0	0.0	
2006.0	"CA"	"G"		"G"	2010.0	"R"	"R"	"SCHWARZENEGGER, ARNOLD"	2.0	4850157.0	8679048.0	1.0	
2006.0	"CO"	"H"	1.0	"G"	2008.0	"D"	"D"	"DEGETTE, DIANA LOUISE"	1.0	129446.0	162271.0	1.0	
2006.0	"CO"	"H"	2.0	"G"	2008.0	"D"	"D"	"UDALL, MARK EMERY"	1.0	157850.0	231307.0	1.0	
2006.0	"CO"	"H"	3.0	"G"	2008.0	"D"	"D"	"SALAZAR, JOHN TONY"	1.0	146488.0	237858.0	1.0	
2006.0	"CO"	"H"	4.0	"G"	2008.0	"D"	"D"	"PACCIONE, ANGELA VERONICA (ANGIE)"	0.0	103748.0	240613.0	0.0	
2006.0	"CO"	"H"	5.0	"G"	2008.0	"D"	"D"	"FAWCETT, JOHN M. (JAY)"	0.0	83431.0	206748.0	0.0	
2006.0	"CO"	"H"	6.0	"G"	2008.0	"D"	"D"	"WINTER, WILLIAM GARDNER (BILL)"	0.0	108007.0	270931.0	0.0	
2006.0	"CO"	"H"	7.0	"G"	2008.0	"D"	"D"	"PERLMUTTER, EDWIN G. (ED)"	0.0	103918.0	189167.0	1.0	
2006.0	"CO"	"H"	1.0	"G"	2008.0	"Grn"	"Grn"	"KELLY, THOMAS D."	0.0	32825.0	162271.0	0.0	
2006.0	"CO"	"H"	2.0	"G"	2008.0	"Grn"	"Grn"	"CALHOUN, JOSEPH A. (JOE)"	0.0	2951.0	231307.0	0.0	
2006.0	"CO"	"H"	7.0	"G"	2008.0	"Grn"	"Grn"	"CHANDLER, DAVID JOEL (DAVE)"	0.0	3073.0	189167.0	0.0	
2006.0	"CO"	"H"	2.0	"G"	2008.0	"Lbt"	"Lbt"	"OLSEN, NORMAN T. (NORM)"	0.0	5025.0	231307.0	0.0	
2006.0	"CO"	"H"	3.0	"G"	2008.0	"Lbt"	"Lbt"	"SARGENT, BERT L."	0.0	4417.0	237858.0	0.0	
2006.0	"CO"	"H"	6.0	"G"	2008.0	"Lbt"	"Lbt"	"WOEHR, JACK JOSEPH"	0.0	4093.0	270931.0	0.0	
2006.0	"CO"	"H"	3.0	"G"	2008.0	"Other"	"W-I (Grn)"	"LOHMILLER, BRUCE EDWARD"	0.0	23.0	237858.0	0.0	
2006.0	"CO"	"H"	4.0	"G"	2008.0	"Other"	"Reform"	"EIDSNESS, ERIC"	0.0	27133.0	240613.0	0.0	
2006.0	"CO"	"H"	5.0	"G"	2008.0	"Other"	"W-I (R)"	"HAND, RICHARD D. (RICH)"	0.0	41.0	206748.0	0.0	
2006.0	"CO"	"H"	5.0	"G"	2008.0	"Other"	"W-I (D)"	"SCOTT, BRIAN BARRON X."	0.0	12.0	206748.0	0.0	
2006.0	"CO"	"H"	6.0	"G"	2008.0	"Other"	"W-I (R)"	"BOTERO, JUAN BAUTISTA"	0.0	25.0	270931.0	0.0	
2006.0	"CO"	"H"	7.0	"G"	2008.0	"Other"	"C"	"MCCARVILLE, ROGER"	0.0	2605.0	189167.0	0.0	
2006.0	"CO"	"H"	2.0	"G"	2008.0	"R"	"R"	"MANCUSO, RICHARD ANTHONY (RICH)"	0.0	65481.0	231307.0	0.0	
2006.0	"CO"	"H"	3.0	"G"	2008.0	"R"	"R"	"TIPTON, SCOTT RANDALL"	0.0	86930.0	237858.0	0.0	
2006.0	"CO"	"H"	4.0	"G"	2008.0	"R"	"R"	"MUSGRAVE, MARILYN N."	1.0	109732.0	240613.0	1.0	
2006.0	"CO"	"H"	5.0	"G"	2008.0	"R"	"R"	"LAMBORN, DOUGLAS L. (DOUG)"	0.0	123264.0	206748.0	1.0	
2006.0	"CO"	"H"	6.0	"G"	2008.0	"R"	"R"	"TANCREDO, THOMAS GERARD (TOM)"	1.0	158806.0	270931.0	1.0	
2006.0	"CO"	"H"	7.0	"G"	2008.0	"R"	"R"	"O'DONNELL, RICK"	0.0	79571.0	189167.0	0.0	
2006.0	"CO"	"G"		"G"	2010.0	"D"	"D"	"RITTER, BILL, JR."	0.0	888096.0	1558387.0	1.0	
2006.0	"CO"	"G"		"G"	2010.0	"I"	"I"	"FIORINO, PAUL NOEL"	0.0	10996.0	1558387.0	0.0	
2006.0	"CO"	"G"		"G"	2010.0	"Lbt"	"Lbt"	"WINKLER-KINATEDER, DAWN"	0.0	23323.0	1558387.0	0.0	
2006.0	"CO"	"G"		"G"	2010.0	"Other"	"C"	"HARKINS, CLYDE J."	0.0	9716.0	1558387.0	0.0	
2006.0	"CO"	"G"		"G"	2010.0	"Other"	"W-I (R)"	"SYLVESTER, CHUCK"	0.0	370.0	1558387.0	0.0	
2006.0	"CO"	"G"		"G"	2010.0	"R"	"R"	"BEAUPREZ, BOB"	0.0	625886.0	1558387.0	0.0	
2006.0	"CT"	"S"	1.0	"G"	2012.0	"D"	"D"	"LAMONT, EDWARD M. (NED)"	0.0	450844.0	1134697.0	0.0	
2006.0	"CT"	"S"	1.0	"G"	2012.0	"Grn"	"Grn"	"FERRUCCI, RALPH A."	0.0	5922.0	1134697.0	0.0	
2006.0	"CT"	"S"	1.0	"G"	2012.0	"I"	"I"	"LIEBERMAN, JOSEPH I."	1.0	564095.0	1134697.0	1.0	
2006.0	"CT"	"S"	1.0	"G"	2012.0	"Other"	"Concerned Cit"	"KNIBBS, TIMOTHY A."	0.0	4638.0	1134697.0	0.0	
2006.0	"CT"	"S"	1.0	"G"	2012.0	"R"	"R"	"SCHLESINGER, ALAN"	0.0	109198.0	1134697.0	0.0	
2006.0	"CT"	"H"	1.0	"G"	2008.0	"D"	"D"	"LARSON, JOHN B."	1.0	154539.0	207549.0	1.0	
2006.0	"CT"	"H"	2.0	"G"	2008.0	"D"	"D"	"COURTNEY, JOSEPH D. (JOE)"	0.0	121248.0	242413.0	1.0	
2006.0	"CT"	"H"	3.0	"G"	2008.0	"D"	"D"	"DELAURO, ROSA L."	1.0	150436.0	197911.0	1.0	
2006.0	"CT"	"H"	4.0	"G"	2008.0	"D"	"D"	"FARRELL, DIANE GOSS"	0.0	99450.0	209018.0	0.0	
2006.0	"CT"	"H"	5.0	"G"	2008.0	"D"	"D,Wk Fam"	"MURPHY, CHRISTOPHER SCOTT (CHRIS)"	0.0	122980.0	217804.0	1.0	
2006.0	"CT"	"H"	3.0	"G"	2008.0	"Grn"	"Grn"	"SUMRALL, DANIEL A."	0.0	3089.0	197911.0	0.0	
2006.0	"CT"	"H"	4.0	"G"	2008.0	"Lbt"	"Lbt"	"MAYMIN, PHILIP Z."	0.0	3058.0	209018.0	0.0	
2006.0	"CT"	"H"	1.0	"G"	2008.0	"R"	"R"	"MACLEAN, SCOTT GORDON"	0.0	53010.0	207549.0	0.0	
2006.0	"CT"	"H"	2.0	"G"	2008.0	"R"	"R"	"SIMMONS, ROBERT R. (ROB)"	1.0	121165.0	242413.0	0.0	
2006.0	"CT"	"H"	3.0	"G"	2008.0	"R"	"R"	"VOLLANO, JOSEPH"	0.0	44386.0	197911.0	0.0	
2006.0	"CT"	"H"	4.0	"G"	2008.0	"R"	"R"	"SHAYS, CHRISTOPHER H."	1.0	106510.0	209018.0	1.0	
2006.0	"CT"	"H"	5.0	"G"	2008.0	"R"	"R"	"JOHNSON, NANCY LEE"	1.0	94824.0	217804.0	0.0	
2006.0	"CT"	"G"		"G"	2010.0	"D"	"D"	"DESTEFANO, JOHN"	0.0	398220.0	1123412.0	0.0	
2006.0	"CT"	"G"		"G"	2010.0	"Grn"	"Grn"	"THORNTON, CLIFFORD W."	0.0	9584.0	1123412.0	0.0	
2006.0	"CT"	"G"		"G"	2010.0	"Other"	"Concerned Cit"	"ZDONCZYK, JOSEPH A."	0.0	5560.0	1123412.0	0.0	
2006.0	"CT"	"G"		"G"	2010.0	"R"	"R"	"RELL, M. JODI"	3.0	710048.0	1123412.0	1.0	
2006.0	"DE"	"S"	1.0	"G"	2012.0	"D"	"D"	"CARPER, THOMAS RICHARD (TOM)"	1.0	170567.0	242972.0	1.0	
2006.0	"DE"	"S"	1.0	"G"	2012.0	"Lbt"	"Lbt"	"MORRIS, WILLIAM E."	0.0	2671.0	242972.0	0.0	
2006.0	"DE"	"S"	1.0	"G"	2012.0	"R"	"R"	"TING, JAN"	0.0	69734.0	242972.0	0.0	
2006.0	"DE"	"H"	1.0	"G"	2008.0	"D"	"D"	"SPIVACK, DENNIS"	0.0	97565.0	251694.0	0.0	
2006.0	"DE"	"H"	1.0	"G"	2008.0	"Grn"	"Grn"	"BERG, MICHAEL S."	0.0	4463.0	251694.0	0.0	
2006.0	"DE"	"H"	1.0	"G"	2008.0	"Other"	"I"	"HARTLEY-NAGLE, KAREN M."	0.0	5769.0	251694.0	0.0	
2006.0	"DE"	"H"	1.0	"G"	2008.0	"R"	"R"	"CASTLE, MICHAEL N."	1.0	143897.0	251694.0	1.0	
2006.0	"FL"	"S"	1.0	"G"	2012.0	"D"	"D"	"NELSON, CLARENCE W. (BILL)"	1.0	2890548.0	4793456.0	1.0	
2006.0	"FL"	"S"	1.0	"G"	2012.0	"I"	"I"	"FRAZIER, FLOYD RAY"	0.0	16628.0	4793456.0	0.0	
2006.0	"FL"	"S"	1.0	"G"	2012.0	"I"	"I"	"MOORE, BRIAN PATRICK"	0.0	19695.0	4793456.0	0.0	
2006.0	"FL"	"S"	1.0	"G"	2012.0	"I"	"I"	"NOAH, BELINDA G."	0.0	24880.0	4793456.0	0.0	
2006.0	"FL"	"S"	1.0	"G"	2012.0	"I"	"I"	"TANNER, ROY J."	0.0	15562.0	4793456.0	0.0	
2006.0	"FL"	"S"	1.0	"G"	2012.0	"Other"	"W-I (Soc)"	"SENTER, BERNARD (BERNIE)"	0.0	16.0	4793456.0	0.0	
2006.0	"FL"	"S"	1.0	"G"	2012.0	"R"	"R"	"HARRIS, KATHERINE"	0.0	1826127.0	4793456.0	0.0	
2006.0	"FL"	"H"	1.0	"G"	2008.0	"D"	"D"	"ROBERTS, JOSEPH BRYANT (JOE)"	0.0	62340.0	198126.0	0.0	
2006.0	"FL"	"H"	2.0	"G"	2008.0	"D"	"D"	"BOYD, F. ALLEN, JR."	1.0			1.0	
2006.0	"FL"	"H"	3.0	"G"	2008.0	"D"	"D"	"BROWN, CORRINE"	1.0			1.0	
2006.0	"FL"	"H"	4.0	"G"	2008.0	"D"	"D"	"HARMS, ROBERT J. (BOB)"	0.0	61704.0	203463.0	0.0	
2006.0	"FL"	"H"	5.0	"G"	2008.0	"D"	"D"	"RUSSELL, JOHN TIMOTHY"	0.0	108959.0	271380.0	0.0	
2006.0	"FL"	"H"	6.0	"G"	2008.0	"D"	"D"	"BRUDERLY, DAVID E."	0.0	91528.0	228129.0	0.0	
2006.0	"FL"	"H"	7.0	"G"	2008.0	"D"	"D"	"CHAGNON, JOHN F."	0.0	87584.0	237240.0	0.0	
2006.0	"FL"	"H"	8.0	"G"	2008.0	"D"	"D"	"STUART, CHARLES SAMUEL (CHARLIE)"	0.0	82526.0	180424.0	0.0	
2006.0	"FL"	"H"	9.0	"G"	2008.0	"D"	"D"	"BUSANSKY, PHYLLIS HENDLER"	0.0	96978.0	219994.0	0.0	
2006.0	"FL"	"H"	10.0	"G"	2008.0	"D"	"D"	"SIMPSON, SAMM (DENISE)"	0.0	67950.0	199438.0	0.0	
2006.0	"FL"	"H"	11.0	"G"	2008.0	"D"	"D"	"CASTOR, KATHERINE ANNE (KATHY)"	0.0	97470.0	139924.0	1.0	
2006.0	"FL"	"H"	13.0	"G"	2008.0	"D"	"D"	"JENNINGS, CHRISTINE L."	0.0	118940.0	238249.0	0.0	
2006.0	"FL"	"H"	14.0	"G"	2008.0	"D"	"D"	"NEELD, ROBERT M., JR."	0.0	83920.0	235535.0	0.0	
2006.0	"FL"	"H"	15.0	"G"	2008.0	"D"	"D"	"BOWMAN, ROBERT M. (BOB)"	0.0	97834.0	223799.0	0.0	
2006.0	"FL"	"H"	16.0	"G"	2008.0	"D"	"D"	"MAHONEY, TIM"	0.0	115832.0	233773.0	1.0	
2006.0	"FL"	"H"	17.0	"G"	2008.0	"D"	"D"	"MEEK, KENDRICK B."	1.0	90663.0	90663.0	1.0	
2006.0	"FL"	"H"	18.0	"G"	2008.0	"D"	"D"	"PATLAK, DAVID Y. (BIG DAVE)"	0.0	48499.0	128130.0	0.0	
2006.0	"FL"	"H"	19.0	"G"	2008.0	"D"	"D"	"WEXLER, ROBERT"	1.0			1.0	
2006.0	"FL"	"H"	20.0	"G"	2008.0	"D"	"D"	"WASSERMAN SCHULTZ, DEBBIE"	1.0			1.0	
2006.0	"FL"	"H"	21.0	"G"	2008.0	"D"	"D"	"GONZALEZ, FRANK J."	0.0	45522.0	112306.0	0.0	
2006.0	"FL"	"H"	22.0	"G"	2008.0	"D"	"D"	"KLEIN, RON"	0.0	108688.0	213605.0	1.0	
2006.0	"FL"	"H"	23.0	"G"	2008.0	"D"	"D"	"HASTINGS, ALCEE LAMAR"	1.0			1.0	
2006.0	"FL"	"H"	24.0	"G"	2008.0	"D"	"D"	"CURTIS, CLINT"	0.0	89863.0	213658.0	0.0	
2006.0	"FL"	"H"	25.0	"G"	2008.0	"D"	"D"	"CALDERIN, MICHAEL HANLEY"	0.0	43168.0	103933.0	0.0	
2006.0	"FL"	"H"	8.0	"G"	2008.0	"I"	"I"	"HOAGLUND, WESLEY ALAN (WES)"	0.0	2640.0	180424.0	0.0	
2006.0	"FL"	"H"	12.0	"G"	2008.0	"I"	"I"	"BOWLIN, EDWARD W."	0.0	20636.0	180064.0	0.0	
2006.0	"FL"	"H"	12.0	"G"	2008.0	"I"	"I"	"VISCUSI, JOSEPH A. (JOE)"	0.0	34976.0	180064.0	0.0	
2006.0	"FL"	"H"	16.0	"G"	2008.0	"I"	"I"	"ROSS, EMMIE LEE"	0.0	6526.0	233773.0	0.0	
2006.0	"FL"	"H"	22.0	"G"	2008.0	"I"	"I"	"EVANGELISTA, NEIL JAMES"	0.0	4254.0	213605.0	0.0	
2006.0	"FL"	"H"	1.0	"G"	2008.0	"R"	"R"	"MILLER, JEFFERSON B. (JEFF)"	1.0	135786.0	198126.0	1.0	
2006.0	"FL"	"H"	4.0	"G"	2008.0	"R"	"R"	"CRENSHAW, ANDER M."	1.0	141759.0	203463.0	1.0	
2006.0	"FL"	"H"	5.0	"G"	2008.0	"R"	"R"	"BROWN-WAITE, VIRGINIA (GINNY)"	1.0	162421.0	271380.0	1.0	
2006.0	"FL"	"H"	6.0	"G"	2008.0	"R"	"R"	"STEARNS, CLIFFORD B. (CLIFF)"	1.0	136601.0	228129.0	1.0	
2006.0	"FL"	"H"	7.0	"G"	2008.0	"R"	"R"	"MICA, JOHN L."	1.0	149656.0	237240.0	1.0	
2006.0	"FL"	"H"	8.0	"G"	2008.0	"R"	"R"	"KELLER, RICHARD ANTHONY (RIC)"	1.0	95258.0	180424.0	1.0	
2006.0	"FL"	"H"	9.0	"G"	2008.0	"R"	"R"	"BILIRAKIS, GUS MICHAEL"	0.0	123016.0	219994.0	1.0	
2006.0	"FL"	"H"	10.0	"G"	2008.0	"R"	"R"	"YOUNG, C.W. (BILL)"	1.0	131488.0	199438.0	1.0	
2006.0	"FL"	"H"	11.0	"G"	2008.0	"R"	"R"	"ADAMS, EDDIE, JR."	0.0	42454.0	139924.0	0.0	
2006.0	"FL"	"H"	12.0	"G"	2008.0	"R"	"R"	"PUTNAM, ADAM HUGHES"	1.0	124452.0	180064.0	1.0	
2006.0	"FL"	"H"	13.0	"G"	2008.0	"R"	"R"	"BUCHANAN, VERNON (VERN)"	0.0	119309.0	238249.0	1.0	
2006.0	"FL"	"H"	14.0	"G"	2008.0	"R"	"R"	"MACK, CONNIE, IV"	1.0	151615.0	235535.0	1.0	
2006.0	"FL"	"H"	15.0	"G"	2008.0	"R"	"R"	"WELDON, DAVID JOSEPH (DAVE)"	1.0	125965.0	223799.0	1.0	
2006.0	"FL"	"H"	16.0	"G"	2008.0	"R"	"R"	"NEGRON, JOE"	0.0	111415.0	233773.0	0.0	
2006.0	"FL"	"H"	18.0	"G"	2008.0	"R"	"R"	"ROS-LEHTINEN, ILEANA"	1.0	79631.0	128130.0	1.0	
2006.0	"FL"	"H"	21.0	"G"	2008.0	"R"	"R"	"DIAZ-BALART, LINCOLN"	1.0	66784.0	112306.0	1.0	
2006.0	"FL"	"H"	22.0	"G"	2008.0	"R"	"R"	"SHAW, EUGENE CLAY, JR."	1.0	100663.0	213605.0	0.0	
2006.0	"FL"	"H"	24.0	"G"	2008.0	"R"	"R"	"FEENEY, TOM"	1.0	123795.0	213658.0	1.0	
2006.0	"FL"	"H"	25.0	"G"	2008.0	"R"	"R"	"DIAZ-BALART, MARIO"	1.0	60765.0	103933.0	1.0	
2006.0	"FL"	"G"		"G"	2010.0	"D"	"D"	"DAVIS, JAMES OSCAR (JIM), III"	0.0	2178289.0	4829270.0	0.0	
2006.0	"FL"	"G"		"G"	2010.0	"Other"	"I"	"BEHM, KARL C.C."	0.0	10486.0	4829270.0	0.0	
2006.0	"FL"	"G"		"G"	2010.0	"Other"	"W-I"	"BLASS, PIOTR"	0.0	18.0	4829270.0	0.0	
2006.0	"FL"	"G"		"G"	2010.0	"Other"	"I"	"DEMBINSKY, RICHARD PAUL"	0.0	11921.0	4829270.0	0.0	
2006.0	"FL"	"G"		"G"	2010.0	"Other"	"Reform"	"LINN, MAX"	0.0	92595.0	4829270.0	0.0	
2006.0	"FL"	"G"		"G"	2010.0	"Other"	"W-I"	"MUSA, OMARI"	0.0	76.0	4829270.0	0.0	
2006.0	"FL"	"G"		"G"	2010.0	"Other"	"W-I"	"REED, C.C."	0.0	53.0	4829270.0	0.0	
2006.0	"FL"	"G"		"G"	2010.0	"Other"	"I"	"SMITH, JOHN WAYNE"	0.0	15987.0	4829270.0	0.0	
2006.0	"FL"	"G"		"G"	2010.0	"R"	"R"	"CRIST, CHARLES J. (CHARLIE), JR."	0.0	2519845.0	4829270.0	1.0	
2006.0	"GA"	"H"	1.0	"G"	2008.0	"D"	"D"	"NELSON, JAMES ALLEN (JIM)"	0.0	43668.0	138629.0	0.0	0.0
2006.0	"GA"	"H"	2.0	"G"	2008.0	"D"	"D"	"BISHOP, SANFORD DIXON, JR."	1.0	88662.0	130629.0	1.0	0.0
2006.0	"GA"	"H"	3.0	"G"	2008.0	"D"	"D"	"MCGRAW, MICHAEL EDWARD (MIKE)"	0.0	62371.0	192799.0	0.0	0.0
2006.0	"GA"	"H"	4.0	"G"	2008.0	"D"	"D"	"JOHNSON, HENRY C. (HANK), JR."	0.0	106352.0	141130.0	1.0	0.0
2006.0	"GA"	"H"	5.0	"G"	2008.0	"D"	"D"	"LEWIS, JOHN ROBERT"	1.0	122380.0	122380.0	1.0	0.0
2006.0	"GA"	"H"	6.0	"G"	2008.0	"D"	"D"	"SINTON, STEVE"	0.0	55294.0	200252.0	0.0	0.0
2006.0	"GA"	"H"	7.0	"G"	2008.0	"D"	"D"	"BURNS, ALLAN"	0.0	53553.0	184114.0	0.0	0.0
2006.0	"GA"	"H"	8.0	"G"	2008.0	"D"	"D"	"MARSHALL, JAMES C. (JIM)"	1.0	80660.0	159568.0	1.0	0.0
2006.0	"GA"	"H"	9.0	"G"	2008.0	"D"	"D"	"BRADBURY, JOHN DOUGLAS"	0.0	39240.0	167925.0	0.0	0.0
2006.0	"GA"	"H"	10.0	"G"	2008.0	"D"	"D"	"HOLLEY, RICHARD TERRY"	0.0	57032.0	174753.0	0.0	0.0
2006.0	"GA"	"H"	11.0	"G"	2008.0	"D"	"D"	"PILLION, PATRICK SAMUEL"	0.0	48261.0	166785.0	0.0	0.0
2006.0	"GA"	"H"	12.0	"G"	2008.0	"D"	"D"	"BARROW, JOHN J."	1.0	71651.0	142438.0	1.0	0.0
2006.0	"GA"	"H"	13.0	"G"	2008.0	"D"	"D"	"SCOTT, DAVID ALBERT"	1.0	103019.0	148789.0	1.0	0.0
2006.0	"GA"	"H"	1.0	"G"	2008.0	"R"	"R"	"KINGSTON, JOHN HEDDENS (JACK)"	1.0	94961.0	138629.0	1.0	0.0
2006.0	"GA"	"H"	2.0	"G"	2008.0	"R"	"R"	"HUGHES, BRADLEY CURTIS (BRAD)"	0.0	41967.0	130629.0	0.0	0.0
2006.0	"GA"	"H"	3.0	"G"	2008.0	"R"	"R"	"WESTMORELAND, LYNN A."	1.0	130428.0	192799.0	1.0	0.0
2006.0	"GA"	"H"	4.0	"G"	2008.0	"R"	"R"	"DAVIS, CATHERINE"	0.0	34778.0	141130.0	0.0	0.0
2006.0	"GA"	"H"	6.0	"G"	2008.0	"R"	"R"	"PRICE, THOMAS EDMUNDS (TOM)"	1.0	144958.0	200252.0	1.0	0.0
2006.0	"GA"	"H"	7.0	"G"	2008.0	"R"	"R"	"LINDER, JOHN"	1.0	130561.0	184114.0	1.0	0.0
2006.0	"GA"	"H"	8.0	"G"	2008.0	"R"	"R"	"COLLINS, MICHAEL A. (MAC)"	0.0	78908.0	159568.0	0.0	0.0
2006.0	"GA"	"H"	9.0	"G"	2008.0	"R"	"R"	"DEAL, J. NATHAN"	1.0	128685.0	167925.0	1.0	0.0
2006.0	"GA"	"H"	10.0	"G"	2008.0	"R"	"R"	"NORWOOD, CHARLES W. (CHARLIE)"	1.0	117721.0	174753.0	1.0	0.0
2006.0	"GA"	"H"	11.0	"G"	2008.0	"R"	"R"	"GINGREY, PHILLIP J. (PHIL)"	1.0	118524.0	166785.0	1.0	0.0
2006.0	"GA"	"H"	12.0	"G"	2008.0	"R"	"R"	"BURNS, O. MAXIE (MAX)"	0.0	70787.0	142438.0	0.0	0.0
2006.0	"GA"	"H"	13.0	"G"	2008.0	"R"	"R"	"HONEYCUTT, DEBORAH ANN TRAVIS"	0.0	45770.0	148789.0	0.0	0.0
2006.0	"GA"	"G"		"G"	2010.0	"D"	"D"	"TAYLOR, MARK"	0.0	811049.0	2122185.0	0.0	0.0
2006.0	"GA"	"G"		"G"	2010.0	"Lbt"	"Lbt"	"HAYES, GARRETT MICHAEL"	0.0	81412.0	2122185.0	0.0	0.0
2006.0	"GA"	"G"		"G"	2010.0	"R"	"R"	"PERDUE, SONNY"	1.0	1229724.0	2122185.0	1.0	0.0
2006.0	"HI"	"S"	1.0	"G"	2012.0	"D"	"D"	"AKAKA, DANIEL KAHIKINA"	1.0	210330.0	342842.0	1.0	
2006.0	"HI"	"S"	1.0	"G"	2012.0	"Lbt"	"Lbt"	"MALLAN, LLOYD JEFFREY (JEFF)"	0.0	6415.0	342842.0	0.0	
2006.0	"HI"	"S"	1.0	"G"	2012.0	"R"	"R"	"THIELEN, CYNTHIA H."	0.0	126097.0	342842.0	0.0	
